adresse_station,arrondissement,statut_pdc,code_insee_commune,coordonneesxy,lat,long,id_pdc,last_date_time_update
1bis Rue Ravignan 75018 Paris,18e Arrondissement,Disponible,75118,"[48.88508, 2.3375535]",48.88508,2.3375535,FR*V75*EPX18*11*3,2022-11-17 03:30:03+00:00
1 Avenue Rachel 75018 Paris,18e Arrondissement,Disponible,75118,"[48.884415, 2.3305461]",48.884415,2.3305461,FR*V75*EPX18*14*3,2022-11-17 10:01:38+00:00
27 Rue Ordener 75018 Paris,18e Arrondissement,Disponible,75118,"[48.89061, 2.35423]",48.89061,2.35423,FR*V75*E9018*05*1,2022-11-17 03:30:03+00:00
1bis Rue Ravignan 75018 Paris,18e Arrondissement,Disponible,75118,"[48.88508, 2.3375535]",48.88508,2.3375535,FR*V75*EPX18*11*2,2022-11-17 03:30:03+00:00
28 Rue Championnet 75018 Paris,18e Arrondissement,Occupé (en charge),75118,"[48.8954, 2.35]",48.8954,2.35,FR*V75*EPX18*08*3,2022-11-17 07:00:14+00:00
17 Rue Custine 75018 Paris,18e Arrondissement,Disponible,75118,"[48.88836, 2.3480344]",48.88836,2.3480344,FR*V75*EPX18*05*1,2022-11-17 03:30:03+00:00
1 Rue Jean-François Lépine 75018 Paris,18e Arrondissement,Disponible,75118,"[48.8861, 2.3591]",48.8861,2.3591,FR*V75*EPX18*07*3,2022-11-17 03:30:03+00:00
28 Rue Championnet 75018 Paris,18e Arrondissement,Disponible,75118,"[48.8954, 2.35]",48.8954,2.35,FR*V75*EPX18*08*5,2022-11-17 03:30:03+00:00
48 Rue Henri Huchard 75018 Paris,18e Arrondissement,Disponible,75118,"[48.89919, 2.330375]",48.89919,2.330375,FR*V75*EPX18*02*2,2022-11-17 07:17:57+00:00
16 Rue Sofia 75018 Paris,18e Arrondissement,Occupé (en charge),75118,"[48.885006, 2.3475914]",48.885006,2.3475914,FR*V75*EPX18*16*4,2022-11-17 11:58:19+00:00
220 Rue Marcadet 75018 Paris,18e Arrondissement,Disponible,75118,"[48.892082, 2.3331354]",48.892082,2.3331354,FR*V75*EPX18*15*1,2022-11-17 03:30:03+00:00
1 Avenue Rachel 75018 Paris,18e Arrondissement,Disponible,75118,"[48.884415, 2.3305461]",48.884415,2.3305461,FR*V75*EPX18*14*4,2022-11-17 03:30:03+00:00
120 Rue Ordener 75018 Paris,18e Arrondissement,Disponible,75118,"[48.893276, 2.3395]",48.893276,2.3395,FR*V75*EPX18*12*5,2022-11-17 06:36:10+00:00
48 Rue Henri Huchard 75018 Paris,18e Arrondissement,Occupé (en charge),75118,"[48.89919, 2.330375]",48.89919,2.330375,FR*V75*EPX18*02*4,2022-11-17 08:03:09+00:00
150 Rue Marcadet 75018 Paris,18e Arrondissement,Disponible,75118,"[48.8913, 2.3385]",48.8913,2.3385,FR*V75*EPX18*06*2,2022-11-17 09:27:50+00:00
162 Rue Championnet 75018 Paris,18e Arrondissement,Disponible,75118,"[48.8949, 2.3355]",48.8949,2.3355,FR*V75*EPX18*09*6,2022-11-17 11:19:09+00:00
1 Rue Jean-François Lépine 75018 Paris,18e Arrondissement,Disponible,75118,"[48.8861, 2.3591]",48.8861,2.3591,FR*V75*EPX18*07*4,2022-11-17 11:56:48+00:00
110 Rue Ordener 75018 Paris,18e Arrondissement,Disponible,75118,"[48.89311, 2.34066]",48.89311,2.34066,FR*V75*E9018*04*1,2022-11-17 03:30:03+00:00
1 Rue Fernand Labori 75018 Paris,18e Arrondissement,Disponible,75118,"[48.898304, 2.3423252]",48.898304,2.3423252,FR*V75*EPX18*01*5,2022-11-17 03:30:03+00:00
2 Boulevard de Clichy 75018 Paris,18e Arrondissement,Disponible,75118,"[48.8823, 2.3395]",48.8823,2.3395,FR*V75*EPX18*10*4,2022-11-17 03:30:03+00:00
17 Rue Custine 75018 Paris,18e Arrondissement,Occupé (en charge),75118,"[48.88836, 2.3480344]",48.88836,2.3480344,FR*V75*EPX18*05*5,2022-11-17 10:12:40+00:00
2 Boulevard de Clichy 75018 Paris,18e Arrondissement,Occupé (en charge),75118,"[48.8823, 2.3395]",48.8823,2.3395,FR*V75*EPX18*10*5,2022-11-17 07:44:36+00:00
1 Rue Fernand Labori 75018 Paris,18e Arrondissement,Disponible,75118,"[48.898304, 2.3423252]",48.898304,2.3423252,FR*V75*EPX18*01*4,2022-11-17 03:30:03+00:00
220 Rue Marcadet 75018 Paris,18e Arrondissement,Disponible,75118,"[48.892082, 2.3331354]",48.892082,2.3331354,FR*V75*EPX18*15*6,2022-11-17 09:48:57+00:00
150 Rue Marcadet 75018 Paris,18e Arrondissement,Occupé (en charge),75118,"[48.8913, 2.3385]",48.8913,2.3385,FR*V75*EPX18*06*5,2022-11-17 09:52:01+00:00
220 Rue Marcadet 75018 Paris,18e Arrondissement,Occupé (en charge),75118,"[48.892082, 2.3331354]",48.892082,2.3331354,FR*V75*EPX18*15*2,2022-11-17 11:52:31+00:00
16 Rue Sofia 75018 Paris,18e Arrondissement,Occupé (en charge),75118,"[48.885006, 2.3475914]",48.885006,2.3475914,FR*V75*EPX18*16*6,2022-11-17 11:57:40+00:00
17 Rue Caulaincourt 75018 Paris,18e Arrondissement,Disponible,75118,"[48.887253, 2.3330069]",48.887253,2.3330069,FR*V75*EPX18*04*3,2022-11-03 03:30:04+00:00
17 Rue Custine 75018 Paris,18e Arrondissement,Disponible,75118,"[48.88836, 2.3480344]",48.88836,2.3480344,FR*V75*EPX18*05*4,2022-11-17 03:30:03+00:00
150 Rue Marcadet 75018 Paris,18e Arrondissement,Disponible,75118,"[48.8913, 2.3385]",48.8913,2.3385,FR*V75*EPX18*06*7,2022-11-17 03:30:03+00:00
1 Rue Jean-François Lépine 75018 Paris,18e Arrondissement,Disponible,75118,"[48.8861, 2.3591]",48.8861,2.3591,FR*V75*EPX18*07*5,2022-11-17 03:30:03+00:00
52 Rue Charles Hermite 75018 Paris,18e Arrondissement,Inconnu,75118,"[48.89905, 2.3649826]",48.89905,2.3649826,FR*V75*EPX18*03*6,2022-11-17 03:30:03+00:00
17 Rue Custine 75018 Paris,18e Arrondissement,Disponible,75118,"[48.88836, 2.3480344]",48.88836,2.3480344,FR*V75*EPX18*05*3,2022-11-17 03:30:03+00:00
220 Rue Marcadet 75018 Paris,18e Arrondissement,Disponible,75118,"[48.892082, 2.3331354]",48.892082,2.3331354,FR*V75*EPX18*15*7,2022-11-17 03:30:03+00:00
16 Rue Sofia 75018 Paris,18e Arrondissement,Disponible,75118,"[48.885006, 2.3475914]",48.885006,2.3475914,FR*V75*EPX18*16*2,2022-11-17 03:30:03+00:00
27 Rue Ordener 75018 Paris,18e Arrondissement,Disponible,75118,"[48.89061, 2.35423]",48.89061,2.35423,FR*V75*E9018*05*3,2022-11-17 03:30:03+00:00
1 Rue Fernand Labori 75018 Paris,18e Arrondissement,Disponible,75118,"[48.898304, 2.3423252]",48.898304,2.3423252,FR*V75*EPX18*01*1,2022-11-17 03:30:03+00:00
1 Rue Fernand Labori 75018 Paris,18e Arrondissement,Disponible,75118,"[48.898304, 2.3423252]",48.898304,2.3423252,FR*V75*EPX18*01*6,2022-11-17 03:30:03+00:00
1 Rue Jean-François Lépine 75018 Paris,18e Arrondissement,Disponible,75118,"[48.8861, 2.3591]",48.8861,2.3591,FR*V75*EPX18*07*1,2022-11-17 03:30:03+00:00
162 Rue Championnet 75018 Paris,18e Arrondissement,Disponible,75118,"[48.8949, 2.3355]",48.8949,2.3355,FR*V75*EPX18*09*3,2022-11-17 03:30:03+00:00
1bis Rue Ravignan 75018 Paris,18e Arrondissement,En maintenance,75118,"[48.88508, 2.3375535]",48.88508,2.3375535,FR*V75*EPX18*11*4,2022-11-17 03:30:03+00:00
62 Rue Ramey 75018 Paris,18e Arrondissement,Disponible,75118,"[48.891644, 2.344978]",48.891644,2.344978,FR*V75*EPX18*13*4,2022-11-17 03:30:03+00:00
120 Rue Ordener 75018 Paris,18e Arrondissement,Disponible,75118,"[48.893276, 2.3395]",48.893276,2.3395,FR*V75*EPX18*12*1,2022-11-17 08:31:41+00:00
28 Rue Championnet 75018 Paris,18e Arrondissement,Disponible,75118,"[48.8954, 2.35]",48.8954,2.35,FR*V75*EPX18*08*2,2022-11-17 09:45:20+00:00
103 Rue Caulaincourt 75018 Paris,18e Arrondissement,Disponible,75118,"[48.889732, 2.33891]",48.889732,2.33891,FR*V75*E9018*02*1,2022-11-17 07:25:43+00:00
162 Rue Championnet 75018 Paris,18e Arrondissement,Disponible,75118,"[48.8949, 2.3355]",48.8949,2.3355,FR*V75*EPX18*09*1,2022-11-17 03:30:03+00:00
162 Rue Championnet 75018 Paris,18e Arrondissement,Disponible,75118,"[48.8949, 2.3355]",48.8949,2.3355,FR*V75*EPX18*09*5,2022-11-17 06:46:23+00:00
48 Rue Henri Huchard 75018 Paris,18e Arrondissement,Disponible,75118,"[48.89919, 2.330375]",48.89919,2.330375,FR*V75*EPX18*02*6,2022-11-17 06:25:48+00:00
17 Rue Custine 75018 Paris,18e Arrondissement,Disponible,75118,"[48.88836, 2.3480344]",48.88836,2.3480344,FR*V75*EPX18*05*2,2022-11-17 03:30:03+00:00
150 Rue Marcadet 75018 Paris,18e Arrondissement,Disponible,75118,"[48.8913, 2.3385]",48.8913,2.3385,FR*V75*EPX18*06*1,2022-11-17 03:30:03+00:00
62 Rue Ramey 75018 Paris,18e Arrondissement,Occupé (en charge),75118,"[48.891644, 2.344978]",48.891644,2.344978,FR*V75*EPX18*13*5,2022-11-17 03:30:03+00:00
220 Rue Marcadet 75018 Paris,18e Arrondissement,Disponible,75118,"[48.892082, 2.3331354]",48.892082,2.3331354,FR*V75*EPX18*15*4,2022-11-17 03:30:03+00:00
16 Rue Sofia 75018 Paris,18e Arrondissement,Disponible,75118,"[48.885006, 2.3475914]",48.885006,2.3475914,FR*V75*EPX18*16*5,2022-11-17 03:30:03+00:00
62 Rue Ramey 75018 Paris,18e Arrondissement,Disponible,75118,"[48.891644, 2.344978]",48.891644,2.344978,FR*V75*EPX18*13*1,2022-11-17 09:39:31+00:00
17 Rue Caulaincourt 75018 Paris,18e Arrondissement,Disponible,75118,"[48.887253, 2.3330069]",48.887253,2.3330069,FR*V75*EPX18*04*2,2022-11-03 03:30:04+00:00
17 Rue Caulaincourt 75018 Paris,18e Arrondissement,Disponible,75118,"[48.887253, 2.3330069]",48.887253,2.3330069,FR*V75*EPX18*04*4,2022-11-03 12:28:10+00:00
1 Rue Fernand Labori 75018 Paris,18e Arrondissement,Disponible,75118,"[48.898304, 2.3423252]",48.898304,2.3423252,FR*V75*EPX18*01*2,2022-11-17 03:30:03+00:00
52 Rue Charles Hermite 75018 Paris,18e Arrondissement,Disponible,75118,"[48.89905, 2.3649826]",48.89905,2.3649826,FR*V75*EPX18*03*2,2022-11-17 03:30:03+00:00
162 Rue Championnet 75018 Paris,18e Arrondissement,Occupé (en charge),75118,"[48.8949, 2.3355]",48.8949,2.3355,FR*V75*EPX18*09*4,2022-11-17 03:30:03+00:00
52 Rue Charles Hermite 75018 Paris,18e Arrondissement,Disponible,75118,"[48.89905, 2.3649826]",48.89905,2.3649826,FR*V75*EPX18*03*3,2022-11-17 03:30:03+00:00
52 Rue Charles Hermite 75018 Paris,18e Arrondissement,Disponible,75118,"[48.89905, 2.3649826]",48.89905,2.3649826,FR*V75*EPX18*03*5,2022-11-17 03:30:03+00:00
1 Avenue Rachel 75018 Paris,18e Arrondissement,Occupé (en charge),75118,"[48.884415, 2.3305461]",48.884415,2.3305461,FR*V75*EPX18*14*1,2022-11-17 09:11:13+00:00
1bis Rue Ravignan 75018 Paris,18e Arrondissement,Occupé (en charge),75118,"[48.88508, 2.3375535]",48.88508,2.3375535,FR*V75*EPX18*11*6,2022-11-17 11:55:46+00:00
110 Rue Ordener 75018 Paris,18e Arrondissement,Disponible,75118,"[48.89311, 2.34066]",48.89311,2.34066,FR*V75*E9018*04*3,2022-11-17 10:01:48+00:00
103 Rue Caulaincourt 75018 Paris,18e Arrondissement,Disponible,75118,"[48.889732, 2.33891]",48.889732,2.33891,FR*V75*E9018*02*3,2022-11-17 03:30:03+00:00
1 Rue Fernand Labori 75018 Paris,18e Arrondissement,Disponible,75118,"[48.898304, 2.3423252]",48.898304,2.3423252,FR*V75*EPX18*01*7,2022-11-17 03:30:03+00:00
150 Rue des Poissonniers 75018 Paris,18e Arrondissement,Occupé (en charge),75118,"[48.89767, 2.352758]",48.89767,2.352758,FR*V75*E9018*03*3,2022-11-17 11:24:41+00:00
1 Avenue Rachel 75018 Paris,18e Arrondissement,Occupé (en charge),75118,"[48.884415, 2.3305461]",48.884415,2.3305461,FR*V75*EPX18*14*5,2022-11-17 11:58:28+00:00
150 Rue Marcadet 75018 Paris,18e Arrondissement,Disponible,75118,"[48.8913, 2.3385]",48.8913,2.3385,FR*V75*EPX18*06*4,2022-11-17 06:44:22+00:00
16 Rue Sofia 75018 Paris,18e Arrondissement,Disponible,75118,"[48.885006, 2.3475914]",48.885006,2.3475914,FR*V75*EPX18*16*3,2022-11-17 06:44:20+00:00
103 Rue Caulaincourt 75018 Paris,18e Arrondissement,Disponible,75118,"[48.889732, 2.33891]",48.889732,2.33891,FR*V75*E9018*02*2,2022-11-17 03:30:03+00:00
48 Rue Henri Huchard 75018 Paris,18e Arrondissement,Disponible,75118,"[48.89919, 2.330375]",48.89919,2.330375,FR*V75*EPX18*02*5,2022-11-17 03:30:03+00:00
16 Rue Sofia 75018 Paris,18e Arrondissement,Disponible,75118,"[48.885006, 2.3475914]",48.885006,2.3475914,FR*V75*EPX18*16*1,2022-11-17 03:30:03+00:00
120 Rue Ordener 75018 Paris,18e Arrondissement,Occupé (en charge),75118,"[48.893276, 2.3395]",48.893276,2.3395,FR*V75*EPX18*12*2,2022-11-17 11:35:44+00:00
1 Avenue Rachel 75018 Paris,18e Arrondissement,Occupé (en charge),75118,"[48.884415, 2.3305461]",48.884415,2.3305461,FR*V75*EPX18*14*2,2022-11-17 11:58:07+00:00
150 Rue des Poissonniers 75018 Paris,18e Arrondissement,Disponible,75118,"[48.89767, 2.352758]",48.89767,2.352758,FR*V75*E9018*03*1,2022-11-17 03:30:03+00:00
150 Rue des Poissonniers 75018 Paris,18e Arrondissement,Disponible,75118,"[48.89767, 2.352758]",48.89767,2.352758,FR*V75*E9018*03*2,2022-11-17 03:30:03+00:00
150 Rue Marcadet 75018 Paris,18e Arrondissement,Disponible,75118,"[48.8913, 2.3385]",48.8913,2.3385,FR*V75*EPX18*06*6,2022-11-17 09:00:20+00:00
1bis Rue Ravignan 75018 Paris,18e Arrondissement,Disponible,75118,"[48.88508, 2.3375535]",48.88508,2.3375535,FR*V75*EPX18*11*1,2022-11-17 10:09:48+00:00
28 Rue Championnet 75018 Paris,18e Arrondissement,Disponible,75118,"[48.8954, 2.35]",48.8954,2.35,FR*V75*EPX18*08*1,2022-11-17 10:37:30+00:00
61 Avenue de Flandre 75019 Paris,19e Arrondissement,Disponible,75119,"[48.888195, 2.37308]",48.888195,2.37308,FR*V75*EPX19*02*1,2022-11-17 03:30:03+00:00
1 Rue Jacques Duchesne 75019 Paris,19e Arrondissement,Disponible,75119,"[48.898933, 2.3740363]",48.898933,2.3740363,FR*V75*EPX19*03*1,2022-11-17 03:30:03+00:00
50 Rue Botzaris 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8792, 2.3839]",48.8792,2.3839,FR*V75*EPX19*07*1,2022-11-17 03:30:03+00:00
82 Rue de Crimée 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8824, 2.3866]",48.8824,2.3866,FR*V75*EPX19*11*5,2022-11-17 03:30:03+00:00
4 Avenue Secrétan 75019 Paris,19e Arrondissement,Disponible,75119,"[48.882175, 2.370891]",48.882175,2.370891,FR*V75*EPX19*17*5,2022-11-17 03:30:03+00:00
54 Rue David d'Angers 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8818, 2.3938]",48.8818,2.3938,FR*V75*EPX19*08*4,2022-11-17 07:40:11+00:00
159 Rue Manin 75019 Paris,19e Arrondissement,Occupé (en charge),75119,"[48.886097, 2.3936]",48.886097,2.3936,FR*V75*EPX19*13*5,2022-11-17 10:12:56+00:00
126 Rue d'Aubervilliers 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8917, 2.3691]",48.8917,2.3691,FR*V75*EPX19*05*6,2022-11-17 03:30:03+00:00
50 Rue Botzaris 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8792, 2.3839]",48.8792,2.3839,FR*V75*EPX19*07*5,2022-11-17 03:30:03+00:00
159 Rue Manin 75019 Paris,19e Arrondissement,Occupé (en charge),75119,"[48.886097, 2.3936]",48.886097,2.3936,FR*V75*EPX19*13*6,2022-11-17 08:57:13+00:00
8 Rue de Crimée 75019 Paris,19e Arrondissement,Occupé (en charge),75119,"[48.8777, 2.3916]",48.8777,2.3916,FR*V75*EPX19*10*5,2022-11-17 11:11:09+00:00
54 Boulevard Sérurier 75019 Paris,19e Arrondissement,Disponible,75119,"[48.88042, 2.398476]",48.88042,2.398476,FR*V75*E9019*02*2,2022-11-17 03:30:03+00:00
126 Rue d'Aubervilliers 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8917, 2.3691]",48.8917,2.3691,FR*V75*EPX19*05*7,2022-11-17 03:30:03+00:00
50 Rue Botzaris 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8792, 2.3839]",48.8792,2.3839,FR*V75*EPX19*07*4,2022-11-17 03:30:03+00:00
82 Rue de Crimée 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8824, 2.3866]",48.8824,2.3866,FR*V75*EPX19*11*1,2022-11-17 03:30:03+00:00
54 Rue David d'Angers 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8818, 2.3938]",48.8818,2.3938,FR*V75*EPX19*08*2,2022-11-17 08:22:24+00:00
8 Rue Adolphe Mille 75019 Paris,19e Arrondissement,Occupé (en charge),75119,"[48.8886, 2.3888]",48.8886,2.3888,FR*V75*EPX19*06*1,2022-11-17 10:41:47+00:00
60 Boulevard Sérurier 75019 Paris,19e Arrondissement,Occupé (en charge),75119,"[48.88101, 2.3978]",48.88101,2.3978,FR*V75*EPX19*04*4,2022-11-17 11:16:53+00:00
1 Rue Jacques Duchesne 75019 Paris,19e Arrondissement,Disponible,75119,"[48.898933, 2.3740363]",48.898933,2.3740363,FR*V75*EPX19*03*4,2022-11-17 03:30:03+00:00
50 Rue Botzaris 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8792, 2.3839]",48.8792,2.3839,FR*V75*EPX19*07*6,2022-11-17 03:30:03+00:00
159 Rue Manin 75019 Paris,19e Arrondissement,Disponible,75119,"[48.886097, 2.3936]",48.886097,2.3936,FR*V75*EPX19*13*4,2022-11-17 03:30:03+00:00
1 Rue Jacques Duchesne 75019 Paris,19e Arrondissement,Disponible,75119,"[48.898933, 2.3740363]",48.898933,2.3740363,FR*V75*EPX19*03*5,2022-11-17 10:20:22+00:00
50 Rue Botzaris 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8792, 2.3839]",48.8792,2.3839,FR*V75*EPX19*07*3,2022-11-17 03:30:03+00:00
16 Rue de Botzaris 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8769, 2.3812]",48.8769,2.3812,FR*V75*EPX19*09*4,2022-11-17 03:30:03+00:00
54 Rue David d'Angers 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8818, 2.3938]",48.8818,2.3938,FR*V75*EPX19*08*3,2022-11-17 03:30:03+00:00
82 Rue de Crimée 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8824, 2.3866]",48.8824,2.3866,FR*V75*EPX19*11*2,2022-11-17 07:03:16+00:00
9 Rue Adolphe Mille 75019 Paris,19e Arrondissement,Disponible,75119,"[48.88842, 2.388149]",48.88842,2.388149,FR*V75*E9019*04*2,2022-11-17 03:30:03+00:00
61 Avenue de Flandre 75019 Paris,19e Arrondissement,Disponible,75119,"[48.888195, 2.37308]",48.888195,2.37308,FR*V75*EPX19*02*2,2022-11-17 03:30:03+00:00
126 Rue d'Aubervilliers 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8917, 2.3691]",48.8917,2.3691,FR*V75*EPX19*05*2,2022-11-17 03:30:03+00:00
119 Avenue de Flandre 75019 Paris,19e Arrondissement,Disponible,75119,"[48.89166, 2.3775942]",48.89166,2.3775942,FR*V75*EPX19*12*4,2022-11-17 03:30:03+00:00
1 Rue Manin 75019 Paris,19e Arrondissement,Occupé (en charge),75119,"[48.8766, 2.3790176]",48.8766,2.3790176,FR*V75*EPX19*16*3,2022-11-17 09:43:25+00:00
61 Avenue de Flandre 75019 Paris,19e Arrondissement,Occupé (en charge),75119,"[48.888195, 2.37308]",48.888195,2.37308,FR*V75*EPX19*02*4,2022-11-17 11:42:43+00:00
304 Rue Botzaris 75019 Paris,19e Arrondissement,Occupé (en charge),75119,"[48.879482, 2.388647]",48.879482,2.388647,FR*V75*EPX19*01*2,2022-11-17 11:39:19+00:00
4 Place Armand Carrel 75019 Paris,19e Arrondissement,Occupé (en charge),75119,"[48.882793, 2.382705]",48.882793,2.382705,FR*V75*E9019*03*1,2022-11-17 11:48:28+00:00
9 Rue Adolphe Mille 75019 Paris,19e Arrondissement,Disponible,75119,"[48.88842, 2.388149]",48.88842,2.388149,FR*V75*E9019*04*1,2022-11-17 03:30:03+00:00
126 Rue d'Aubervilliers 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8917, 2.3691]",48.8917,2.3691,FR*V75*EPX19*05*4,2022-11-17 03:30:03+00:00
8 Rue Adolphe Mille 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8886, 2.3888]",48.8886,2.3888,FR*V75*EPX19*06*3,2022-11-17 03:30:03+00:00
16 Rue de Botzaris 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8769, 2.3812]",48.8769,2.3812,FR*V75*EPX19*09*5,2022-11-17 03:30:03+00:00
60 Boulevard Sérurier 75019 Paris,19e Arrondissement,Occupé (en charge),75119,"[48.88101, 2.3978]",48.88101,2.3978,FR*V75*EPX19*04*3,2022-11-17 10:45:08+00:00
119 Avenue de Flandre 75019 Paris,19e Arrondissement,Disponible,75119,"[48.89166, 2.3775942]",48.89166,2.3775942,FR*V75*EPX19*12*2,2022-11-17 03:30:03+00:00
10 Avenue de la Porte d'Aubervilliers 75019 Paris,19e Arrondissement,Disponible,75119,"[48.899334, 2.371162]",48.899334,2.371162,FR*V75*EPX19*15*5,2022-11-17 03:30:03+00:00
4 Avenue Secrétan 75019 Paris,19e Arrondissement,Disponible,75119,"[48.882175, 2.370891]",48.882175,2.370891,FR*V75*EPX19*17*6,2022-11-17 03:30:03+00:00
1 Rue Jules Romains 75019 Paris,19e Arrondissement,Disponible,75119,"[48.87274, 2.3782985]",48.87274,2.3782985,FR*V75*EPX19*14*4,2022-11-17 08:45:22+00:00
54 Boulevard Sérurier 75019 Paris,19e Arrondissement,Disponible,75119,"[48.88042, 2.398476]",48.88042,2.398476,FR*V75*E9019*02*1,2022-11-17 07:15:52+00:00
16 Rue de Botzaris 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8769, 2.3812]",48.8769,2.3812,FR*V75*EPX19*09*1,2022-11-17 08:24:01+00:00
14 Rue de Crimée 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8778, 2.39182]",48.8778,2.39182,FR*V75*E9019*05*2,2022-11-17 03:30:03+00:00
10 Avenue de la Porte d'Aubervilliers 75019 Paris,19e Arrondissement,Disponible,75119,"[48.899334, 2.371162]",48.899334,2.371162,FR*V75*EPX19*15*3,2022-11-17 03:30:03+00:00
4 Avenue Secrétan 75019 Paris,19e Arrondissement,Disponible,75119,"[48.882175, 2.370891]",48.882175,2.370891,FR*V75*EPX19*17*3,2022-11-17 03:30:03+00:00
1 Rue Jacques Duchesne 75019 Paris,19e Arrondissement,Disponible,75119,"[48.898933, 2.3740363]",48.898933,2.3740363,FR*V75*EPX19*03*6,2022-11-17 09:48:07+00:00
1 Rue Jacques Duchesne 75019 Paris,19e Arrondissement,Occupé (en charge),75119,"[48.898933, 2.3740363]",48.898933,2.3740363,FR*V75*EPX19*03*3,2022-11-17 09:02:30+00:00
1 Rue Jules Romains 75019 Paris,19e Arrondissement,Disponible,75119,"[48.87274, 2.3782985]",48.87274,2.3782985,FR*V75*EPX19*14*5,2022-11-17 11:25:13+00:00
304 Rue Botzaris 75019 Paris,19e Arrondissement,Occupé (en charge),75119,"[48.879482, 2.388647]",48.879482,2.388647,FR*V75*EPX19*01*3,2022-11-17 11:56:34+00:00
10 Avenue de la Porte d'Aubervilliers 75019 Paris,19e Arrondissement,Disponible,75119,"[48.899334, 2.371162]",48.899334,2.371162,FR*V75*EPX19*15*4,2022-11-17 05:42:02+00:00
61 Avenue de Flandre 75019 Paris,19e Arrondissement,Disponible,75119,"[48.888195, 2.37308]",48.888195,2.37308,FR*V75*EPX19*02*6,2022-11-17 03:30:03+00:00
8 Rue Adolphe Mille 75019 Paris,19e Arrondissement,Occupé (en charge),75119,"[48.8886, 2.3888]",48.8886,2.3888,FR*V75*EPX19*06*6,2022-11-17 03:30:03+00:00
50 Rue Botzaris 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8792, 2.3839]",48.8792,2.3839,FR*V75*EPX19*07*7,2022-11-17 03:30:03+00:00
82 Rue de Crimée 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8824, 2.3866]",48.8824,2.3866,FR*V75*EPX19*11*6,2022-11-17 03:30:03+00:00
16 Rue de Botzaris 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8769, 2.3812]",48.8769,2.3812,FR*V75*EPX19*09*2,2022-11-17 03:30:03+00:00
16 Rue de Botzaris 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8769, 2.3812]",48.8769,2.3812,FR*V75*EPX19*09*6,2022-11-17 03:30:03+00:00
10 Avenue de la Porte d'Aubervilliers 75019 Paris,19e Arrondissement,Occupé (en charge),75119,"[48.899334, 2.371162]",48.899334,2.371162,FR*V75*EPX19*15*6,2022-11-17 08:13:45+00:00
54 Boulevard Sérurier 75019 Paris,19e Arrondissement,Disponible,75119,"[48.88042, 2.398476]",48.88042,2.398476,FR*V75*E9019*02*3,2022-11-17 07:11:35+00:00
4 Place Armand Carrel 75019 Paris,19e Arrondissement,Occupé (en charge),75119,"[48.882793, 2.382705]",48.882793,2.382705,FR*V75*E9019*03*3,2022-11-17 08:39:41+00:00
119 Avenue de Flandre 75019 Paris,19e Arrondissement,Occupé (en charge),75119,"[48.89166, 2.3775942]",48.89166,2.3775942,FR*V75*EPX19*12*6,2022-11-17 07:33:56+00:00
39 Rue Riquet 75019 Paris,19e Arrondissement,Inconnu,75119,"[48.88901, 2.371768]",48.88901,2.371768,FR*V75*E9019*06*1,2022-10-17 02:30:04+00:00
54 Rue David d'Angers 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8818, 2.3938]",48.8818,2.3938,FR*V75*EPX19*08*6,2022-11-17 06:46:33+00:00
304 Rue Botzaris 75019 Paris,19e Arrondissement,Disponible,75119,"[48.879482, 2.388647]",48.879482,2.388647,FR*V75*EPX19*01*1,2022-11-17 03:30:03+00:00
1 Rue Jacques Duchesne 75019 Paris,19e Arrondissement,Disponible,75119,"[48.898933, 2.3740363]",48.898933,2.3740363,FR*V75*EPX19*03*2,2022-11-17 03:30:03+00:00
4 Place Armand Carrel 75019 Paris,19e Arrondissement,Occupé (en charge),75119,"[48.882793, 2.382705]",48.882793,2.382705,FR*V75*E9019*03*2,2022-11-17 08:41:06+00:00
8 Rue Adolphe Mille 75019 Paris,19e Arrondissement,Disponible,75119,"[48.8886, 2.3888]",48.8886,2.3888,FR*V75*EPX19*06*4,2022-11-17 10:09:46+00:00
